source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1910,1919,1910,1919,0,1393,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1920,1929,1920,1929,0,1050,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1930,1939,1930,1939,0,904,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1940,1949,1940,1949,0,874,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1950,1959,1951,1959,0,750,0.0,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1960,1969,1960,1969,1,4248,0.023540489642184557,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1970,1979,1970,1979,0,1637,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1980,1989,1980,1989,96,2523,3.804994054696789,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",1990,1999,1990,1999,139,1849,7.5175770686857755,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",2000,2009,2000,2009,411,1498,27.436582109479307,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",2010,2019,2010,2019,169,2516,6.717011128775835,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Iraq, Gulf Wars, the War on Terror & Interventions",2020,2029,2020,2026,171,3096,5.523255813953488,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1790,1799,1790,1799,72,341,21.114369501466275,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1800,1809,1800,1809,43,351,12.250712250712251,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1810,1819,1810,1819,69,385,17.92207792207792,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1820,1829,1820,1829,125,645,19.379844961240313,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1830,1839,1830,1839,212,1447,14.65100207325501,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1840,1849,1840,1849,264,1452,18.181818181818183,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1850,1859,1850,1859,198,1593,12.429378531073446,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1860,1869,1860,1869,115,1454,7.909215955983494,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1870,1879,1870,1879,188,1104,17.02898550724638,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1880,1889,1880,1889,216,1434,15.062761506276152,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1890,1899,1890,1899,358,1689,21.195973949082298,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1900,1909,1900,1909,254,1982,12.815338042381432,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1910,1919,1910,1919,182,1393,13.06532663316583,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1920,1929,1920,1929,144,1050,13.714285714285715,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1930,1939,1930,1939,63,904,6.969026548672566,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1940,1949,1940,1949,96,874,10.983981693363845,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1950,1959,1951,1959,43,750,5.733333333333333,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1960,1969,1960,1969,306,4248,7.203389830508475,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1970,1979,1970,1979,121,1637,7.391569945021381,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1980,1989,1980,1989,127,2523,5.033690051525961,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",1990,1999,1990,1999,170,1849,9.194159004867496,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",2000,2009,2000,2009,38,1498,2.53671562082777,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",2010,2019,2010,2019,44,2516,1.7488076311605723,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"Treaties, Diplomacy & International Arbitration",2020,2029,2020,2026,91,3096,2.9392764857881137,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1800,1809,1800,1809,0,351,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1840,1849,1840,1849,1,1452,0.06887052341597796,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1850,1859,1850,1859,0,1593,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1860,1869,1860,1869,0,1454,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1870,1879,1870,1879,0,1104,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1880,1889,1880,1889,0,1434,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1890,1899,1890,1899,0,1689,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1900,1909,1900,1909,3,1982,0.15136226034308778,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1910,1919,1910,1919,4,1393,0.2871500358937545,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1920,1929,1920,1929,8,1050,0.7619047619047619,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1930,1939,1930,1939,2,904,0.22123893805309736,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1940,1949,1940,1949,37,874,4.233409610983982,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1950,1959,1951,1959,190,750,25.333333333333336,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1960,1969,1960,1969,861,4248,20.268361581920903,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1970,1979,1970,1979,164,1637,10.01832620647526,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1980,1989,1980,1989,439,2523,17.39992072929053,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,1990,1999,1990,1999,130,1849,7.030827474310438,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,2000,2009,2000,2009,49,1498,3.2710280373831773,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,2010,2019,2010,2019,123,2516,4.888712241653418,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Cold War & Great-Power Rivalry,2020,2029,2020,2026,320,3096,10.335917312661499,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1800,1809,1800,1809,0,351,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1840,1849,1840,1849,0,1452,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1850,1859,1850,1859,0,1593,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1860,1869,1860,1869,0,1454,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1870,1879,1870,1879,0,1104,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1880,1889,1880,1889,0,1434,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1890,1899,1890,1899,0,1689,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1900,1909,1900,1909,0,1982,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1910,1919,1910,1919,0,1393,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1920,1929,1920,1929,7,1050,0.6666666666666667,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1930,1939,1930,1939,2,904,0.22123893805309736,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1940,1949,1940,1949,27,874,3.0892448512585813,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1950,1959,1951,1959,67,750,8.933333333333334,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1960,1969,1960,1969,250,4248,5.885122410546139,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1970,1979,1970,1979,85,1637,5.192425167990225,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1980,1989,1980,1989,287,2523,11.375346809353944,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,1990,1999,1990,1999,66,1849,3.569497025419145,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,2000,2009,2000,2009,37,1498,2.469959946595461,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,2010,2019,2010,2019,57,2516,2.2655007949125596,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Nuclear Weapons & Arms Control,2020,2029,2020,2026,43,3096,1.3888888888888888,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1800,1809,1800,1809,0,351,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1840,1849,1840,1849,0,1452,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1850,1859,1850,1859,0,1593,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1860,1869,1860,1869,0,1454,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1870,1879,1870,1879,0,1104,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1880,1889,1880,1889,0,1434,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1890,1899,1890,1899,1,1689,0.059206631142687975,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1900,1909,1900,1909,4,1982,0.20181634712411706,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1910,1919,1910,1919,29,1393,2.0818377602297202,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1920,1929,1920,1929,36,1050,3.428571428571429,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1930,1939,1930,1939,5,904,0.5530973451327433,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1940,1949,1940,1949,106,874,12.128146453089245,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1950,1959,1951,1959,88,750,11.733333333333333,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1960,1969,1960,1969,393,4248,9.251412429378531,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1970,1979,1970,1979,128,1637,7.8191814294441055,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1980,1989,1980,1989,114,2523,4.5184304399524375,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1990,1999,1990,1999,160,1849,8.653326122228231,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2000,2009,2000,2009,177,1498,11.815754339118826,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2010,2019,2010,2019,182,2516,7.233704292527822,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2020,2029,2020,2026,108,3096,3.488372093023256,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1800,1809,1800,1809,1,351,0.2849002849002849,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1840,1849,1840,1849,0,1452,0.0,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1850,1859,1850,1859,1,1593,0.06277463904582549,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1860,1869,1860,1869,5,1454,0.34387895460797796,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1870,1879,1870,1879,17,1104,1.5398550724637683,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1880,1889,1880,1889,13,1434,0.906555090655509,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1890,1899,1890,1899,22,1689,1.3025458851391356,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1900,1909,1900,1909,40,1982,2.0181634712411705,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1910,1919,1910,1919,11,1393,0.7896625987078248,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1920,1929,1920,1929,18,1050,1.7142857142857144,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1930,1939,1930,1939,9,904,0.995575221238938,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1940,1949,1940,1949,1,874,0.11441647597254005,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1950,1959,1951,1959,8,750,1.0666666666666667,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1960,1969,1960,1969,4,4248,0.09416195856873823,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1970,1979,1970,1979,1,1637,0.061087354917532075,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1980,1989,1980,1989,19,2523,0.753071739992073,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,1990,1999,1990,1999,9,1849,0.48674959437533805,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,2000,2009,2000,2009,74,1498,4.939919893190922,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,2010,2019,2010,2019,256,2516,10.174880763116057,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,10,Immigration & Border Security,2020,2029,2020,2026,176,3096,5.684754521963824,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1780,1799,1789,1799,43,355,12.112676056338028,True,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1800,1819,1800,1819,128,736,17.391304347826086,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1820,1839,1820,1839,178,2092,8.508604206500955,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1840,1859,1840,1859,235,3045,7.717569786535304,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1860,1879,1860,1879,172,2558,6.724003127443315,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1880,1899,1880,1899,311,3123,9.958373358949729,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1900,1919,1900,1919,375,3375,11.11111111111111,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1920,1939,1920,1939,129,1954,6.601842374616172,False,descriptive,not_estimated
Discovered 5,share of eligible paragraphs,20,"Military Preparedness, Armed Forces & Veterans",1940,1959,1940,1959,248,1624,15.270935960591133,False,descriptive,not_estimated
