selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1938,149,1936,1940,1938,8.5634,"uses per 10,000 indexed words",38,44375,indexed source-document words,8.5634,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1939,150,1937,1941,1939,12.5599,"uses per 10,000 indexed words",70,55733,indexed source-document words,12.5599,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1940,151,1938,1942,1940,12.9699,"uses per 10,000 indexed words",75,57826,indexed source-document words,12.9699,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1941,152,1939,1943,1941,13.7541,"uses per 10,000 indexed words",88,63981,indexed source-document words,13.7541,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1942,153,1940,1944,1942,13.4703,"uses per 10,000 indexed words",96,71268,indexed source-document words,13.4703,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1943,154,1941,1945,1943,13.8132,"uses per 10,000 indexed words",108,78186,indexed source-document words,13.8132,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1944,155,1942,1946,1944,9.9708,"uses per 10,000 indexed words",59,59173,indexed source-document words,9.9708,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1945,156,1943,1947,1945,12.8848,"uses per 10,000 indexed words",64,49671,indexed source-document words,12.8848,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1947,157,1945,1949,1947,16.4372,"uses per 10,000 indexed words",53,32244,indexed source-document words,16.4372,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1948,158,1946,1950,1948,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1949,159,1947,1951,1949,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1951,160,1949,1953,1951,15.5236,"uses per 10,000 indexed words",55,35430,indexed source-document words,15.5236,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1952,161,1950,1954,1952,14.2912,"uses per 10,000 indexed words",56,39185,indexed source-document words,14.2912,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1953,162,1951,1955,1953,14.6378,"uses per 10,000 indexed words",68,46455,indexed source-document words,14.6378,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1954,163,1952,1956,1954,12.883,"uses per 10,000 indexed words",73,56664,indexed source-document words,12.883,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1955,164,1953,1957,1955,18.3976,"uses per 10,000 indexed words",100,54355,indexed source-document words,18.3976,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1956,165,1954,1958,1956,16.6596,"uses per 10,000 indexed words",67,40217,indexed source-document words,16.6596,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1957,166,1955,1959,1957,17.6115,"uses per 10,000 indexed words",69,39179,indexed source-document words,17.6115,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1958,167,1956,1960,1958,16.3178,"uses per 10,000 indexed words",139,85183,indexed source-document words,16.3178,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1959,168,1957,1961,1959,21.0365,"uses per 10,000 indexed words",277,131676,indexed source-document words,21.0365,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1960,169,1958,1962,1960,19.6287,"uses per 10,000 indexed words",281,143158,indexed source-document words,19.6287,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1961,170,1959,1963,1961,19.8225,"uses per 10,000 indexed words",344,173540,indexed source-document words,19.8225,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1962,171,1960,1964,1962,17.0928,"uses per 10,000 indexed words",400,234017,indexed source-document words,17.0928,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1963,172,1961,1965,1963,15.7748,"uses per 10,000 indexed words",393,249132,indexed source-document words,15.7748,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1964,173,1962,1966,1964,13.1387,"uses per 10,000 indexed words",296,225288,indexed source-document words,13.1387,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1965,174,1963,1967,1965,11.174,"uses per 10,000 indexed words",284,254162,indexed source-document words,11.174,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1966,175,1964,1968,1966,9.4769,"uses per 10,000 indexed words",227,239531,indexed source-document words,9.4769,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1967,176,1965,1969,1967,9.002,"uses per 10,000 indexed words",170,188847,indexed source-document words,9.002,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1968,177,1966,1970,1968,8.1502,"uses per 10,000 indexed words",104,127604,indexed source-document words,8.1502,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1969,178,1967,1971,1969,5.621,"uses per 10,000 indexed words",58,103184,indexed source-document words,5.621,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1970,179,1968,1972,1970,6.4513,"uses per 10,000 indexed words",41,63553,indexed source-document words,6.4513,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1971,180,1969,1973,1971,7.6612,"uses per 10,000 indexed words",40,52211,indexed source-document words,7.6612,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1972,181,1970,1974,1972,4.7566,"uses per 10,000 indexed words",31,65172,indexed source-document words,4.7566,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1973,182,1971,1975,1973,3.5111,"uses per 10,000 indexed words",27,76898,indexed source-document words,3.5111,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1974,183,1972,1976,1974,3.6958,"uses per 10,000 indexed words",42,113642,indexed source-document words,3.6958,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1975,184,1973,1977,1975,4.0202,"uses per 10,000 indexed words",51,126860,indexed source-document words,4.0202,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1976,185,1974,1978,1976,3.5453,"uses per 10,000 indexed words",45,126927,indexed source-document words,3.5453,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1977,186,1975,1979,1977,4.6482,"uses per 10,000 indexed words",51,109719,indexed source-document words,4.6482,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1978,187,1976,1980,1978,5.376,"uses per 10,000 indexed words",65,120907,indexed source-document words,5.376,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1979,188,1977,1981,1979,7.3726,"uses per 10,000 indexed words",76,103085,indexed source-document words,7.3726,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1980,189,1978,1982,1980,10.3358,"uses per 10,000 indexed words",107,103524,indexed source-document words,10.3358,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1981,190,1979,1983,1981,13.39,"uses per 10,000 indexed words",174,129948,indexed source-document words,13.39,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1982,191,1980,1984,1982,11.1489,"uses per 10,000 indexed words",188,168626,indexed source-document words,11.1489,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1983,192,1981,1985,1983,13.9712,"uses per 10,000 indexed words",208,148878,indexed source-document words,13.9712,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1984,193,1982,1986,1984,16.1292,"uses per 10,000 indexed words",212,131439,indexed source-document words,16.1292,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1985,194,1983,1987,1985,17.5264,"uses per 10,000 indexed words",210,119819,indexed source-document words,17.5264,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1986,195,1984,1988,1986,18.6082,"uses per 10,000 indexed words",246,132200,indexed source-document words,18.6082,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1987,196,1985,1989,1987,25.258,"uses per 10,000 indexed words",244,96603,indexed source-document words,25.258,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1988,197,1986,1990,1988,22.1087,"uses per 10,000 indexed words",222,100413,indexed source-document words,22.1087,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1989,198,1987,1991,1989,19.3784,"uses per 10,000 indexed words",211,108884,indexed source-document words,19.3784,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1990,199,1988,1992,1990,14.5898,"uses per 10,000 indexed words",187,128172,indexed source-document words,14.5898,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1991,200,1989,1993,1991,8.6376,"uses per 10,000 indexed words",103,119246,indexed source-document words,8.6376,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1992,201,1990,1994,1992,8.1701,"uses per 10,000 indexed words",94,115053,indexed source-document words,8.1701,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1993,202,1991,1995,1993,7.3436,"uses per 10,000 indexed words",94,128003,indexed source-document words,7.3436,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1994,203,1992,1996,1994,5.9675,"uses per 10,000 indexed words",85,142439,indexed source-document words,5.9675,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1995,204,1993,1997,1995,5.9398,"uses per 10,000 indexed words",72,121216,indexed source-document words,5.9398,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1996,205,1994,1998,1996,6.1352,"uses per 10,000 indexed words",58,94537,indexed source-document words,6.1352,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1997,206,1995,1999,1997,5.0973,"uses per 10,000 indexed words",49,96129,indexed source-document words,5.0973,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1998,207,1996,2000,1998,4.8667,"uses per 10,000 indexed words",38,78081,indexed source-document words,4.8667,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1999,208,1997,2001,1999,9.0995,"uses per 10,000 indexed words",48,52750,indexed source-document words,9.0995,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2000,209,1998,2002,2000,12.1575,"uses per 10,000 indexed words",69,56755,indexed source-document words,12.1575,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2001,210,1999,2003,2001,18.1542,"uses per 10,000 indexed words",105,57838,indexed source-document words,18.1542,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2002,211,2000,2004,2002,20.336,"uses per 10,000 indexed words",126,61959,indexed source-document words,20.336,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2003,212,2001,2005,2003,25.0397,"uses per 10,000 indexed words",167,66694,indexed source-document words,25.0397,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2004,213,2002,2006,2004,24.8158,"uses per 10,000 indexed words",158,63669,indexed source-document words,24.8158,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2005,214,2003,2007,2005,22.7409,"uses per 10,000 indexed words",140,61563,indexed source-document words,22.7409,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2006,215,2004,2008,2006,17.5144,"uses per 10,000 indexed words",119,67944,indexed source-document words,17.5144,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2007,216,2005,2009,2007,12.3809,"uses per 10,000 indexed words",118,95308,indexed source-document words,12.3809,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2008,217,2006,2010,2008,6.6782,"uses per 10,000 indexed words",82,122787,indexed source-document words,6.6782,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2009,218,2007,2011,2009,5.7044,"uses per 10,000 indexed words",82,143748,indexed source-document words,5.7044,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2010,219,2008,2012,2010,5.5057,"uses per 10,000 indexed words",81,147121,indexed source-document words,5.5057,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2011,220,2009,2013,2011,4.5858,"uses per 10,000 indexed words",77,167911,indexed source-document words,4.5858,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2012,221,2010,2014,2012,3.8679,"uses per 10,000 indexed words",52,134441,indexed source-document words,3.8679,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2013,222,2011,2015,2013,4.2227,"uses per 10,000 indexed words",45,106568,indexed source-document words,4.2227,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2014,223,2012,2016,2014,3.8522,"uses per 10,000 indexed words",36,93452,indexed source-document words,3.8522,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2015,224,2013,2017,2015,4.4555,"uses per 10,000 indexed words",46,103243,indexed source-document words,4.4555,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2016,225,2014,2018,2016,4.2374,"uses per 10,000 indexed words",43,101478,indexed source-document words,4.2374,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2017,226,2015,2019,2017,4.6068,"uses per 10,000 indexed words",55,119388,indexed source-document words,4.6068,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2018,227,2016,2020,2018,2.9478,"uses per 10,000 indexed words",67,227289,indexed source-document words,2.9478,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2019,228,2017,2021,2019,2.4118,"uses per 10,000 indexed words",64,265365,indexed source-document words,2.4118,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2020,229,2018,2022,2020,2.8691,"uses per 10,000 indexed words",76,264896,indexed source-document words,2.8691,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,2021,230,2019,2023,2021,3.488,"uses per 10,000 indexed words",83,237962,indexed source-document words,3.488,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
